ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile
Bwe_Karen-1_all-1,,Bwe_Karen,1_all,ɕá-,ɕá-,tɕ a,,Starostin2011,1-1,,^ ɕ á - $,default
Geba_Karen-1_all-1,,Geba_Karen,1_all,ló=sá-sɛ̀ʔ,ló=sá-sɛ̀ʔ,l o s a s ɛ ʔ,,Starostin2011,1-1,,^ l ó =s á - s ɛ̀ ʔ $,default
Eastern_Kayah_Li-1_all-1,,Eastern_Kayah_Li,1_all,pwā,pwā,p w a,,Starostin2011,1-2,,^ pw ā $,default
Kayah_Monu-1_all-1,,Kayah_Monu,1_all,lɤ́-bɔ̀,lɤ́-bɔ̀,l ɤ́ b ɔ,,Starostin2011,1-3,,^ l ɤ́ - b ɔ̀ $,default
Brek_Kayaw-1_all-1,,Brek_Kayaw,1_all,lɤ̄ʰ,lɤ̄ʰ,l ɤ̤,,Starostin2011,1-3,,^ l ɤ̄ʰ $,default
Yintale-1_all-1,,Yintale,1_all,lū-lù ~ lù-plī,lū-lù,l u l u,,Starostin2011,1-3,,^ l ū - l ù $,default
Yintale-1_all-2,,Yintale,1_all,lū-lù ~ lù-plī,lù-plī,l u p l i,,Starostin2011,1-3,,^ l ù - p l ī $,default
Pekon_Kayan-1_all-1,,Pekon_Kayan,1_all,lóʰ,lóʰ,l o̤,,Starostin2011,1-3,,^ l óʰ $,default
Lahta_Kayan-1_all-1,,Lahta_Kayan,1_all,lū,lū,l u,,Starostin2011,1-3,,^ l ū $,default
Yinbaw-1_all-1,,Yinbaw,1_all,pwáiʰ-trʋ̀,pwáiʰ-trʋ̀,p w a i̤ t r v,,Starostin2011,1-2,,^ pw á iʰ - t r ʋ̀ $,default
Bwe_Karen-2_ashes-1,,Bwe_Karen,2_ashes,pʰɛ̄,pʰɛ̄,pʰ ɛ,,Starostin2011,2-1,,^ pʰ ɛ̄ $,default
Geba_Karen-2_ashes-1,,Geba_Karen,2_ashes,pʰɛ́ʔ,pʰɛ́ʔ,pʰ ɛ́ ʔ,,Starostin2011,2-1,,^ pʰ ɛ́ ʔ $,default
Eastern_Kayah_Li-2_ashes-1,,Eastern_Kayah_Li,2_ashes,mì=pi̯à,mì=pi̯à,m i + p j a,,Starostin2011,2-1,,^ m ì = p i̯ à $,default
Western_Kayah_Li-2_ashes-1,,Western_Kayah_Li,2_ashes,kɔ̋=pʰɛ̏,kɔ̋=pʰɛ̏,k ɔ + pʰ ɛ,,Starostin2011,2-1,,^ k ɔ̋ = pʰ ɛ̏ $,default
Kayah_Monu-2_ashes-1,,Kayah_Monu,2_ashes,pʰá,pʰá,pʰ a,,Starostin2011,2-1,,^ pʰ á $,default
Brek_Kayaw-2_ashes-1,,Brek_Kayaw,2_ashes,pʰà,pʰà,pʰ a,,Starostin2011,2-1,,^ pʰ à $,default
Yintale-2_ashes-1,,Yintale,2_ashes,pʰā,pʰā,pʰ a,,Starostin2011,2-1,,^ pʰ ā $,default
Pekon_Kayan-2_ashes-1,,Pekon_Kayan,2_ashes,méʰ=pʰâ ~ méʰ=pʰó,méʰ=pʰâ,m e̤ + pʰ a,,Starostin2011,2-1,,^ m éʰ = pʰ â $,default
Pekon_Kayan-2_ashes-2,,Pekon_Kayan,2_ashes,méʰ=pʰâ ~ méʰ=pʰó,méʰ=pʰó,m e̤ + pʰ o,,Starostin2011,2-1,,^ m éʰ = pʰ ó $,default
Lahta_Kayan-2_ashes-1,,Lahta_Kayan,2_ashes,pʰà,pʰà,pʰ a,,Starostin2011,2-1,,^ pʰ à $,default
Yinbaw-2_ashes-1,,Yinbaw,2_ashes,pʰȁ,pʰȁ,pʰ a,,Starostin2011,2-1,,^ pʰ ȁ $,default
Bwe_Karen-3_bark-1,,Bwe_Karen,3_bark,=pʰē,=pʰē,pʰ e,,Starostin2011,3-1,,^= pʰ ē $,default
